,_id,metadata.location,answers.sex,answers.dob,answers.musical_background,answers.nationality,answers.visual_impairments,answers.musical_expertise,answers.hearing_impairments,answers.age,critical_reaction,control_activity,control_engagement,control_familiarity,control_chills,control_positivity,control_power,control_like_dislike,song_activity,song_engagement,song_familiarity,song_chills,song_positivity,song_power,song_like_dislike,control_chillsshiversthrills,control_tension,song_chillsshiversthrills,song_tension,control_inspired,control_wonder,control_spirituality,control_thrills,control_tenderness,control_nostalgia,control_goosebumps,control_overwhelmed,control_shivers,song_inspired,song_wonder,song_spirituality,song_thrills,song_tenderness,song_nostalgia,song_goosebumps,song_overwhelmed,song_shivers,control_transcendence,control_sadness,control_joyfulactivation,control_peacefulness,song_transcendence,song_sadness,song_joyfulactivation,song_peacefulness,metadata.language,answers.personality.trusting,answers.personality.artistic,answers.personality.imagination,answers.personality.reserved,answers.personality.outgoing,answers.personality.lazy,answers.personality.stress,answers.personality.nervous,answers.personality.fault,answers.personality.thorough,answers.concentration,song,answers.musicpref.pop,answers.musicpref.hiphop,answers.musicpref.jazz,answers.musicpref.traditional_irish,answers.musicpref.folk,answers.musicpref.none,answers.musicpref.classical,answers.musicpref.dance,answers.musicpref.world,answers.musicpref.rock,answers.musicpref.hip_hop
570eb72d83a73509d0e02019,570eb72d83a73509d0e02019,taipei_city,female,,,taiwanese,,3,False,12.0,False,4,4,-1,,3,5,4,4.0,5.0,1.0,,2.0,4.0,4.0,,2,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,2.0,1.0,4.0,2.0,5.0,3.0,2.0,2.0,1.0,4.0,5.0,raining_blood,0,0,0,0,0,0,1,0,0,0,0
570eb76d83a73509d0e035b0,570eb76d83a73509d0e035b0,taipei_city,female,,,taiwanese,,3,True,19.0,True,2,4,-1,,4,3,3,5.0,5.0,3.0,,3.0,2.0,5.0,,5,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,1.0,3.0,3.0,2.0,4.0,2.0,5.0,3.0,3.0,5.0,raining_blood,1,0,0,0,0,0,0,0,0,1,0
570eb74483a73509d0e027f4,570eb74483a73509d0e027f4,taipei_city,male,,,taiwanese,,3,False,32.0,True,1,2,-1,,4,3,3,5.0,3.0,2.0,,2.0,4.0,2.0,,3,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,3.0,1.0,4.0,5.0,2.0,4.0,3.0,5.0,4.0,3.0,3.0,raining_blood,0,0,0,0,0,0,0,0,0,1,0
570eb74283a73509d0e02705,570eb74283a73509d0e02705,taipei_city,female,,,taiwanese,,3,False,30.0,False,3,1,-1,,1,3,1,1.0,2.0,2.0,,1.0,3.0,1.0,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,1.0,2.0,4.0,2.0,4.0,4.0,2.0,5.0,5.0,2.0,4.0,raining_blood,0,0,1,0,0,0,0,0,0,0,0
570eb78783a73509d0e03dc8,570eb78783a73509d0e03dc8,taipei_city,female,,,taiwanese,,3,True,17.0,False,3,4,-1,,4,4,4,5.0,4.0,1.0,,4.0,4.0,4.0,,4,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,5.0,1.0,4.0,2.0,4.0,5.0,2.0,4.0,4.0,3.0,4.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb72583a73509d0e01da2,570eb72583a73509d0e01da2,taichung_city,male,,,taiwanese,,3,False,11.0,False,2,1,-1,,3,5,1,3.0,3.0,1.0,,3.0,4.0,3.0,,3,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,2.0,5.0,5.0,2.0,3.0,2.0,5.0,4.0,3.0,3.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb73083a73509d0e02126,570eb73083a73509d0e02126,taipei_city,female,,,taiwanese,,3,False,15.0,False,3,5,-1,,4,1,5,5.0,4.0,1.0,,5.0,2.0,1.0,,5,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,5.0,1.0,4.0,1.0,3.0,5.0,5.0,1.0,2.0,3.0,4.0,raining_blood,0,0,0,0,0,0,1,0,0,0,0
570eb7be83a73509d0e04ed2,570eb7be83a73509d0e04ed2,taipei_city,female,,,taiwanese,,2,False,20.0,False,2,3,-1,,4,4,3,4.0,3.0,1.0,,2.0,4.0,2.0,,3,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,2.0,5.0,1.0,4.0,5.0,4.0,4.0,5.0,2.0,5.0,raining_blood,1,1,0,0,0,0,1,0,0,1,0
570eb72a83a73509d0e01f23,570eb72a83a73509d0e01f23,taichung_city,male,,,taiwanese,,3,False,32.0,True,3,3,-1,,3,5,3,4.0,4.0,1.0,,3.0,4.0,3.0,,3,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,raining_blood,0,0,0,0,0,0,0,1,0,1,0
570eb78883a73509d0e03e3a,570eb78883a73509d0e03e3a,taichung_city,male,,,taiwanese,,2,False,52.0,False,4,4,-1,,4,4,3,4.0,4.0,1.0,,4.0,4.0,3.0,,3,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,zh_TW,3.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,raining_blood,0,0,0,0,0,0,1,0,0,0,0
570eb76f83a73509d0e0365f,570eb76f83a73509d0e0365f,taipei_city,female,,,taiwanese,,2,False,25.0,False,2,2,-1,,3,2,2,4.0,3.0,2.0,,2.0,4.0,3.0,,3,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,2.0,4.0,5.0,2.0,5.0,2.0,4.0,4.0,4.0,4.0,raining_blood,1,0,1,0,0,0,1,0,0,0,0
570eb73783a73509d0e023ac,570eb73783a73509d0e023ac,taichung_city,male,,,taiwanese,,2,False,21.0,True,3,3,-1,,3,3,3,5.0,5.0,2.0,,4.0,4.0,5.0,,3,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,raining_blood,0,0,1,0,1,0,0,0,1,1,0
570eb7a783a73509d0e047ad,570eb7a783a73509d0e047ad,taipei_city,male,,,taiwanese,,3,False,13.0,False,4,3,-1,,3,3,4,5.0,4.0,1.0,,3.0,5.0,3.0,,4,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,raining_blood,0,0,0,0,0,0,1,0,1,0,0
570eb76883a73509d0e0340d,570eb76883a73509d0e0340d,taichung_city,female,,,taiwanese,,3,False,30.0,False,3,3,-1,,4,4,4,4.0,2.0,3.0,,3.0,2.0,2.0,,4,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,zh_TW,4.0,1.0,5.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb76a83a73509d0e0348c,570eb76a83a73509d0e0348c,taipei_city,male,,,taiwanese,,3,False,25.0,False,3,2,-1,,3,3,3,5.0,4.0,1.0,,4.0,4.0,4.0,,3,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,2.0,4.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb7ae83a73509d0e049cb,570eb7ae83a73509d0e049cb,taichung_city,female,,,taiwanese,,4,False,13.0,False,2,4,-1,,4,3,3,4.0,5.0,4.0,,3.0,4.0,4.0,,4,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,2.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb72b83a73509d0e01f67,570eb72b83a73509d0e01f67,taichung_city,female,,,chinese,,1,False,27.0,True,3,4,-1,,4,3,4,5.0,5.0,1.0,,2.0,4.0,5.0,,5,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,5.0,1.0,5.0,3.0,1.0,3.0,5.0,1.0,1.0,4.0,4.0,raining_blood,1,0,0,0,0,0,0,0,0,1,0
570eb73383a73509d0e02220,570eb73383a73509d0e02220,taichung_city,female,,,taiwanese,,1,False,30.0,True,3,3,-1,,4,2,1,2.0,3.0,3.0,,2.0,1.0,2.0,,3,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,zh_TW,5.0,3.0,2.0,2.0,4.0,5.0,4.0,4.0,2.0,2.0,2.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb74d83a73509d0e02aeb,570eb74d83a73509d0e02aeb,taipei_city,male,,,taiwanese,,5,False,7.0,False,5,5,-1,,5,5,5,5.0,5.0,1.0,,5.0,5.0,5.0,,5,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,5.0,3.0,5.0,5.0,4.0,1.0,5.0,5.0,5.0,5.0,1.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb74b83a73509d0e02a20,570eb74b83a73509d0e02a20,taipei_city,male,,,taiwanese,,3,False,39.0,False,3,3,-1,,3,3,3,3.0,4.0,1.0,,2.0,2.0,2.0,,2,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,raining_blood,1,0,1,0,0,0,0,0,0,0,0
570eb78883a73509d0e03dee,570eb78883a73509d0e03dee,taipei_city,female,,,taiwanese,,2,False,56.0,True,2,2,-1,,2,1,2,4.0,3.0,1.0,,3.0,3.0,3.0,,4,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,zh_TW,2.0,2.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,2.0,4.0,raining_blood,0,0,1,0,0,0,0,0,0,0,0
570eb77b83a73509d0e03a1e,570eb77b83a73509d0e03a1e,taipei_city,female,,,taiwanese,,2,False,17.0,False,4,3,-1,,4,3,3,5.0,4.0,3.0,,2.0,4.0,4.0,,3,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,3.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,raining_blood,1,0,0,0,0,0,0,0,0,1,0
570eb72083a73509d0e01bf2,570eb72083a73509d0e01bf2,taipei_city,female,,,taiwanese,,5,False,8.0,False,2,5,-1,,5,3,4,4.0,5.0,1.0,,2.0,1.0,1.0,,4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,1.0,5.0,3.0,3.0,4.0,3.0,2.0,1.0,3.0,5.0,raining_blood,0,0,0,0,0,0,0,0,0,0,0
570eb76783a73509d0e0339a,570eb76783a73509d0e0339a,taipei_city,female,,,taiwanese,,4,False,20.0,True,2,2,-1,,4,4,3,3.0,4.0,1.0,,4.0,1.0,4.0,,4,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,zh_TW,4.0,1.0,5.0,2.0,5.0,4.0,4.0,4.0,3.0,2.0,4.0,raining_blood,1,1,0,0,1,0,0,1,1,1,0
570eb76583a73509d0e032ba,570eb76583a73509d0e032ba,taichung_city,female,,,taiwanese,,3,False,11.0,False,2,4,-1,,3,3,5,4.0,4.0,1.0,,3.0,3.0,4.0,,5,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,3.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb72b83a73509d0e01f6b,570eb72b83a73509d0e01f6b,taipei_city,female,,,taiwanese,,4,True,20.0,False,2,4,-1,,4,3,4,4.0,4.0,1.0,,4.0,4.0,4.0,,4,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,1.0,4.0,4.0,2.0,5.0,4.0,5.0,4.0,2.0,4.0,raining_blood,1,0,0,0,0,0,1,0,0,1,0
570eb78683a73509d0e03d86,570eb78683a73509d0e03d86,taipei_city,female,,,taiwanese,,3,False,45.0,False,4,4,-1,,4,4,3,4.0,4.0,1.0,,4.0,4.0,3.0,,4,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,1.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,5.0,raining_blood,1,0,0,0,0,0,1,0,0,0,0
570eb76983a73509d0e03460,570eb76983a73509d0e03460,taipei_city,male,,,taiwanese,,2,False,18.0,True,5,4,-1,,4,3,4,5.0,4.0,3.0,,4.0,2.0,3.0,,4,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,4.0,1.0,5.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb73483a73509d0e0227b,570eb73483a73509d0e0227b,taipei_city,female,,,taiwanese,,3,False,10.0,False,5,5,-1,,5,3,4,3.0,4.0,3.0,,4.0,5.0,3.0,,5,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,1.0,5.0,1.0,5.0,5.0,4.0,1.0,4.0,5.0,3.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb73a83a73509d0e024c2,570eb73a83a73509d0e024c2,taipei_city,male,,,taiwanese,,3,False,9.0,False,5,4,-1,,4,4,5,5.0,5.0,1.0,,5.0,5.0,5.0,,4,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,zh_TW,4.0,1.0,5.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,5.0,raining_blood,0,0,0,0,0,0,0,0,0,1,0
570eb7c183a73509d0e04fba,570eb7c183a73509d0e04fba,taichung_city,female,,,taiwanese,,2,False,28.0,True,4,4,-1,,5,5,5,5.0,2.0,1.0,,2.0,4.0,2.0,,2,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,2.0,3.0,4.0,2.0,4.0,3.0,5.0,4.0,4.0,5.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb77b83a73509d0e03a33,570eb77b83a73509d0e03a33,taipei_city,male,,,taiwanese,,2,False,8.0,True,5,5,-1,,3,5,5,5.0,5.0,1.0,,3.0,5.0,5.0,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,raining_blood,0,0,0,0,0,0,1,0,0,0,0
570eb7b583a73509d0e04bea,570eb7b583a73509d0e04bea,taichung_city,female,,,taiwanese,,2,False,19.0,False,4,2,-1,,2,4,2,5.0,4.0,3.0,,3.0,4.0,2.0,,4,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb7a583a73509d0e046ec,570eb7a583a73509d0e046ec,taipei_city,female,,,taiwanese,,3,True,20.0,False,4,3,-1,,3,3,3,5.0,5.0,3.0,,4.0,4.0,5.0,,4,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,raining_blood,1,0,0,0,0,0,0,0,0,1,0
570eb77883a73509d0e03911,570eb77883a73509d0e03911,taichung_city,male,,,taiwanese,,4,False,18.0,True,3,4,-1,,4,4,4,5.0,5.0,2.0,,4.0,5.0,5.0,,5,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,3.0,4.0,2.0,5.0,5.0,4.0,2.0,2.0,2.0,5.0,raining_blood,1,0,0,0,0,0,0,0,0,1,0
570eb7a483a73509d0e046d2,570eb7a483a73509d0e046d2,taipei_city,male,,,taiwanese,,2,False,25.0,False,2,4,-1,,4,4,4,3.0,3.0,3.0,,2.0,4.0,2.0,,4,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,2.0,3.0,4.0,4.0,3.0,2.0,5.0,4.0,4.0,4.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb78c83a73509d0e03f58,570eb78c83a73509d0e03f58,taipei_city,male,,,taiwanese,,4,False,17.0,True,2,3,-1,,4,3,4,4.0,5.0,4.0,,5.0,4.0,5.0,,4,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,2.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0,5.0,2.0,3.0,raining_blood,0,0,0,0,0,0,0,0,0,1,0
570eb74183a73509d0e026c1,570eb74183a73509d0e026c1,taipei_city,male,,,taiwanese,,4,False,20.0,True,3,3,-1,,3,5,2,5.0,4.0,4.0,,2.0,5.0,3.0,,3,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,raining_blood,1,1,1,0,0,0,1,1,0,1,0
570eb77383a73509d0e037a0,570eb77383a73509d0e037a0,taichung_city,male,,,taiwanese,,4,False,21.0,False,3,4,-1,,2,5,1,5.0,5.0,1.0,,4.0,3.0,5.0,,2,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,1.0,5.0,4.0,4.0,4.0,5.0,2.0,4.0,2.0,5.0,raining_blood,1,1,1,0,0,0,0,0,0,1,0
570eb7b783a73509d0e04c9d,570eb7b783a73509d0e04c9d,taipei_city,male,,,taiwanese,,2,False,50.0,True,3,3,-1,,3,2,3,2.0,2.0,2.0,,2.0,3.0,2.0,,3,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,raining_blood,0,0,0,0,1,0,1,1,0,0,0
570eb75783a73509d0e02e21,570eb75783a73509d0e02e21,taipei_city,female,,,taiwanese,,2,True,32.0,True,4,3,-1,,2,2,1,5.0,4.0,1.0,,2.0,4.0,2.0,,2,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,1.0,4.0,5.0,1.0,5.0,2.0,4.0,4.0,3.0,4.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb77b83a73509d0e03a45,570eb77b83a73509d0e03a45,taichung_city,male,,,taiwanese,,3,False,12.0,True,2,3,-1,,3,2,3,5.0,5.0,1.0,,4.0,4.0,4.0,,5,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,3.0,1.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,5.0,raining_blood,0,0,0,0,0,0,0,0,0,1,0
570eb72d83a73509d0e02028,570eb72d83a73509d0e02028,taipei_city,male,,,taiwanese,,2,False,21.0,False,3,1,-1,,3,3,2,3.0,3.0,1.0,,3.0,3.0,3.0,,2,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,2.0,3.0,2.0,3.0,2.0,4.0,1.0,5.0,2.0,2.0,2.0,raining_blood,0,0,0,0,0,0,1,0,0,0,0
570eb71e83a73509d0e01b77,570eb71e83a73509d0e01b77,taipei_city,female,,,taiwanese,,2,False,10.0,False,5,5,-1,,5,1,5,5.0,5.0,2.0,,4.0,5.0,5.0,,5,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,1.0,5.0,2.0,5.0,4.0,5.0,4.0,2.0,3.0,5.0,raining_blood,0,0,0,0,0,0,0,0,0,1,0
570eb75f83a73509d0e03106,570eb75f83a73509d0e03106,taipei_city,female,,,taiwanese,,1,False,26.0,True,2,2,-1,,2,3,2,3.0,3.0,3.0,,3.0,4.0,3.0,,2,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,zh_TW,4.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,raining_blood,0,1,0,0,0,0,0,0,0,1,0
570eb77a83a73509d0e039ff,570eb77a83a73509d0e039ff,taichung_city,male,,,taiwanese,,2,False,43.0,False,2,2,-1,,2,2,1,5.0,5.0,5.0,,5.0,5.0,5.0,,2,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,zh_TW,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,raining_blood,0,0,0,0,0,0,1,0,0,1,0
570eb73a83a73509d0e02488,570eb73a83a73509d0e02488,taipei_city,female,,,taiwanese,,3,False,12.0,False,3,4,-1,,4,3,4,5.0,4.0,1.0,,2.0,4.0,2.0,,4,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,5.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb77883a73509d0e0392c,570eb77883a73509d0e0392c,taipei_city,female,,,taiwanese,,3,False,46.0,True,3,4,-1,,4,3,3,3.0,4.0,3.0,,4.0,4.0,4.0,,4,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,4.0,4.0,raining_blood,1,0,1,0,0,0,0,0,0,0,0
570eb73083a73509d0e0211e,570eb73083a73509d0e0211e,taichung_city,male,,,taiwanese,,3,False,27.0,False,2,2,-1,,1,3,1,4.0,4.0,2.0,,4.0,5.0,4.0,,3,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,zh_TW,4.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,3.0,5.0,raining_blood,1,0,0,0,1,0,0,0,0,0,0
570eb7b483a73509d0e04ba4,570eb7b483a73509d0e04ba4,taichung_city,male,,,taiwanese,,1,False,20.0,False,3,4,-1,,3,3,4,3.0,4.0,4.0,,2.0,2.0,2.0,,3,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,3.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,raining_blood,1,0,0,0,0,0,1,0,0,0,0
570eb76383a73509d0e0326a,570eb76383a73509d0e0326a,taipei_city,female,,,taiwanese,,1,False,19.0,False,2,2,-1,,2,4,2,2.0,1.0,3.0,,2.0,2.0,1.0,,3,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,3.0,2.0,3.0,5.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,raining_blood,1,0,0,0,0,0,1,0,0,0,0
570eb74783a73509d0e028b1,570eb74783a73509d0e028b1,taipei_city,male,,,taiwanese,,3,False,45.0,False,3,3,-1,,2,3,2,2.0,3.0,1.0,,2.0,2.0,2.0,,2,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,zh_TW,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb77b83a73509d0e03a2e,570eb77b83a73509d0e03a2e,taichung_city,male,,,taiwanese,,2,False,50.0,True,3,3,-1,,3,3,4,4.0,4.0,1.0,,2.0,4.0,2.0,,4,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,2.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb79783a73509d0e0429c,570eb79783a73509d0e0429c,taichung_city,female,,,taiwanese,,4,False,16.0,False,1,4,-1,,2,5,2,5.0,5.0,4.0,,3.0,5.0,3.0,,4,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,2.0,4.0,2.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,raining_blood,1,1,0,0,0,0,1,1,0,0,0
570eb73a83a73509d0e0246d,570eb73a83a73509d0e0246d,taichung_city,female,,,taiwanese,,1,False,30.0,False,3,3,-1,,3,3,3,4.0,4.0,3.0,,4.0,4.0,4.0,,3,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,zh_TW,4.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,raining_blood,1,1,0,0,0,0,0,1,0,0,0
570eb7ae83a73509d0e049a4,570eb7ae83a73509d0e049a4,taipei_city,female,,,taiwanese,,4,False,42.0,True,3,4,-1,,3,4,4,4.0,4.0,1.0,,2.0,3.0,2.0,,4,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,2.0,2.0,4.0,5.0,2.0,1.0,2.0,4.0,4.0,4.0,5.0,raining_blood,0,0,0,0,0,0,0,0,1,0,0
570eb78a83a73509d0e03ec6,570eb78a83a73509d0e03ec6,taichung_city,female,,,taiwanese,,4,False,12.0,False,4,5,-1,,1,4,1,5.0,5.0,1.0,,4.0,5.0,3.0,,3,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,2.0,4.0,1.0,5.0,1.0,5.0,2.0,5.0,4.0,2.0,5.0,raining_blood,0,0,0,0,0,0,1,0,0,0,0
570eb7b683a73509d0e04c1d,570eb7b683a73509d0e04c1d,taipei_city,female,,,taiwanese,,2,False,8.0,False,1,1,-1,,3,5,1,5.0,4.0,1.0,,4.0,4.0,5.0,,5,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,5.0,1.0,5.0,3.0,4.0,3.0,4.0,3.0,1.0,2.0,4.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb71f83a73509d0e01be1,570eb71f83a73509d0e01be1,taipei_city,female,,,taiwanese,,3,False,7.0,False,1,5,-1,,2,3,5,4.0,2.0,4.0,,4.0,3.0,1.0,,2,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,raining_blood,0,0,0,0,0,0,0,1,0,0,0
570eb75383a73509d0e02cf2,570eb75383a73509d0e02cf2,taipei_city,male,,,taiwanese,,1,False,41.0,True,5,3,-1,,4,2,5,3.0,2.0,2.0,,3.0,3.0,3.0,,4,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,zh_TW,4.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb79783a73509d0e042b4,570eb79783a73509d0e042b4,taipei_city,female,,,taiwanese,,2,False,44.0,False,2,2,-1,,1,2,1,3.0,3.0,1.0,,3.0,3.0,2.0,,1,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,raining_blood,1,0,0,0,0,0,1,0,0,0,0
570eb75283a73509d0e02c82,570eb75283a73509d0e02c82,taipei_city,male,,,taiwanese,,1,False,9.0,False,2,3,-1,,3,3,3,3.0,4.0,1.0,,3.0,4.0,2.0,,3,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,zh_TW,2.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb7b383a73509d0e04b37,570eb7b383a73509d0e04b37,taipei_city,female,,,taiwanese,,3,False,15.0,True,4,5,-1,,3,5,2,5.0,5.0,3.0,,4.0,5.0,5.0,,3,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,5.0,1.0,5.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,5.0,raining_blood,1,1,0,0,0,0,0,0,1,0,0
570eb77083a73509d0e0368b,570eb77083a73509d0e0368b,taipei_city,female,,,taiwanese,,2,False,44.0,False,3,4,-1,,4,2,4,4.0,3.0,1.0,,3.0,4.0,3.0,,4,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,3.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,raining_blood,0,0,1,0,0,0,1,0,0,0,0
